id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,y
3281,42.0,4,2,2,0,314.0,1,1,0,22,8,90.0,1.0,,0,3,0
5422,26.0,7,2,1,0,-357.0,0,0,0,15,5,244.0,1.0,,0,3,0
8883,58.0,1,1,2,0,323.0,0,0,1,18,4,130.0,4.0,,0,3,0
29079,47.0,1,0,1,1,-539.0,1,0,0,30,5,66.0,2.0,,0,3,0
2312,48.0,0,1,1,0,407.0,1,0,0,13,8,165.0,1.0,,0,3,0
5656,39.0,3,0,2,0,367.0,0,0,0,18,9,64.0,1.0,,0,3,0
17620,34.0,4,2,2,0,2626.0,0,0,0,28,1,65.0,4.0,,0,3,0
17020,31.0,4,2,2,0,809.0,0,0,0,12,1,98.0,4.0,,0,3,0
10697,58.0,3,1,0,0,2666.0,1,1,0,29,4,109.0,2.0,,0,3,0
3705,46.0,7,1,2,0,4957.0,0,0,0,4,8,230.0,4.0,,0,3,0
551,29.0,4,2,2,0,6417.0,0,0,0,13,1,509.0,2.0,,0,3,0
13063,56.0,1,1,1,0,885.0,1,0,0,14,8,229.0,2.0,,0,3,0
4027,38.0,10,1,1,0,2.0,1,1,0,30,4,433.0,1.0,,0,3,0
14029,32.0,1,1,1,0,61.0,1,0,0,18,5,284.0,3.0,,0,3,0
24805,29.0,7,0,1,0,355.0,0,0,0,28,4,294.0,1.0,,0,3,0
14031,41.0,9,1,1,0,306.0,0,0,0,14,1,249.0,2.0,,0,3,0
20184,53.0,10,0,0,0,-51.0,0,0,1,3,3,232.0,4.0,6.0,3,1,0
16331,32.0,9,2,1,0,781.0,1,0,0,3,6,256.0,1.0,27.0,1,0,0
7100,32.0,0,2,1,0,-1.0,1,1,0,29,8,202.0,3.0,,0,3,0
28717,26.0,8,2,2,0,644.0,1,0,0,15,8,66.0,1.0,368.0,1,0,0
17912,33.0,4,2,2,0,2096.0,0,0,0,8,1,387.0,6.0,,0,3,0
24605,38.0,4,1,1,0,9047.0,1,0,0,21,9,520.0,1.0,95.0,2,1,0
8363,41.0,1,1,1,0,1069.0,1,0,0,11,8,134.0,3.0,357.0,1,0,0
22919,35.0,0,1,2,0,16.0,0,1,0,2,6,274.0,1.0,92.0,2,0,0
7510,26.0,9,1,1,0,370.0,1,0,0,19,8,186.0,2.0,,0,3,0
29519,34.0,0,2,1,0,242.0,1,0,0,6,8,171.0,1.0,,0,3,0
14500,32.0,4,1,2,0,1677.0,1,0,0,12,1,269.0,7.0,,0,3,0
27217,28.0,10,2,1,0,27.0,0,0,0,28,4,157.0,1.0,,0,3,0
6056,80.0,3,1,0,0,-2.0,0,0,0,18,1,72.0,1.0,,0,3,0
21412,26.0,1,2,0,0,167.0,1,0,0,8,5,221.0,1.0,,0,3,0
19147,27.0,1,2,1,0,589.0,1,1,0,27,8,173.0,1.0,,0,3,0
12104,38.0,4,2,2,0,471.0,0,0,0,5,3,300.0,2.0,,0,3,0
4772,52.0,4,1,1,0,640.0,1,0,0,23,5,209.0,1.0,,0,3,0
353,36.0,4,1,0,0,3757.0,0,1,0,17,5,242.0,1.0,,0,3,0
23684,52.0,3,1,1,0,-5.0,0,1,0,7,5,85.0,1.0,,0,3,0
22004,37.0,1,1,1,0,620.0,1,0,0,11,8,168.0,1.0,,0,3,0
30767,60.0,5,1,1,0,-210.0,1,0,0,23,8,,2.0,,0,3,0
9037,53.0,3,0,0,0,125.0,0,0,0,13,11,66.0,1.0,,0,3,0
11516,53.0,3,0,0,0,1190.0,0,0,0,18,6,53.0,3.0,,0,3,0
1220,31.0,7,2,1,0,186.0,1,0,0,6,8,159.0,1.0,,0,3,0
21362,42.0,6,1,2,0,1197.0,0,0,0,11,6,55.0,1.0,,0,3,0
30148,36.0,4,1,2,0,323.0,0,0,0,11,4,242.0,2.0,,0,3,0
15793,33.0,4,2,2,0,710.0,1,0,0,7,0,263.0,2.0,224.0,22,0,0
20267,42.0,6,1,0,0,374.0,0,0,0,29,1,99.0,11.0,,0,3,0
29231,59.0,5,1,1,0,54.0,0,0,0,5,6,397.0,1.0,,0,3,0
25822,32.0,1,1,1,0,7.0,1,1,0,20,8,100.0,1.0,,0,3,0
12492,31.0,0,0,1,0,563.0,0,1,0,7,5,464.0,1.0,,0,3,0
15887,33.0,4,2,2,0,2409.0,1,0,0,21,8,160.0,2.0,,0,3,0
14560,33.0,4,2,2,0,4777.0,1,0,0,15,8,173.0,1.0,277.0,1,0,0
12330,57.0,5,1,0,0,4011.0,0,0,0,26,7,161.0,2.0,116.0,4,0,0
17347,46.0,6,1,1,0,1.0,0,1,1,25,5,165.0,2.0,,0,3,0
20085,34.0,0,0,1,0,532.0,0,0,0,15,8,662.0,1.0,312.0,3,0,1
25681,34.0,4,2,1,0,6804.0,1,0,1,6,3,151.0,8.0,273.0,7,0,0
4337,40.0,0,0,1,0,210.0,0,0,0,7,4,169.0,1.0,,0,3,0
22491,47.0,1,1,1,0,78.0,0,0,0,20,6,34.0,5.0,,0,3,0
15117,61.0,5,1,1,0,8123.0,1,1,0,18,1,82.0,7.0,,0,3,0
19335,43.0,9,1,0,0,719.0,1,0,0,14,8,141.0,1.0,,0,3,0
15223,32.0,4,0,2,0,158.0,1,0,0,12,1,131.0,2.0,,0,3,0
6873,57.0,5,0,0,0,78.0,1,0,0,5,8,109.0,1.0,,0,3,0
4180,44.0,7,1,1,0,563.0,1,0,0,9,3,77.0,4.0,256.0,7,0,0
21142,44.0,4,0,1,0,365.0,1,0,0,19,8,83.0,7.0,,0,3,0
19832,46.0,4,1,1,0,-24.0,1,0,0,6,8,302.0,1.0,,0,3,0
20620,34.0,0,1,2,0,796.0,1,0,0,8,7,272.0,2.0,,0,3,0
3105,42.0,2,1,0,0,-1.0,1,0,0,30,8,224.0,9.0,,0,3,0
6340,38.0,9,1,1,0,22.0,1,0,0,11,8,128.0,3.0,342.0,4,0,0
11604,49.0,9,0,1,0,3.0,0,0,0,29,1,42.0,2.0,,0,3,0
31107,26.0,8,2,2,0,504.0,1,0,0,6,8,48.0,1.0,,0,3,0
2009,30.0,4,1,2,0,336.0,0,0,0,12,8,521.0,2.0,,0,3,0
28914,50.0,0,1,1,0,3061.0,1,0,1,15,5,145.0,2.0,,0,3,0
26184,42.0,1,2,1,0,1234.0,0,0,0,20,6,41.0,4.0,,0,3,0
9255,36.0,1,2,1,0,205.0,1,0,0,5,8,21.0,6.0,,0,3,0
13463,42.0,7,1,1,0,1319.0,1,0,0,11,8,296.0,1.0,,0,3,0
15639,56.0,5,0,0,0,49.0,0,0,0,19,6,167.0,3.0,,0,3,0
11389,51.0,1,1,1,0,-5.0,1,0,0,5,8,158.0,2.0,,0,3,0
1930,27.0,4,2,2,0,536.0,0,0,0,15,10,242.0,1.0,105.0,1,2,1
8099,34.0,4,2,2,0,5277.0,0,0,0,21,9,282.0,1.0,,0,3,0
19708,55.0,1,1,1,0,1772.0,1,0,0,20,6,257.0,1.0,,0,3,0
6174,47.0,4,1,2,0,14.0,0,0,0,25,5,195.0,2.0,,0,3,0
5699,26.0,4,2,2,0,2508.0,0,0,0,18,1,128.0,1.0,82.0,3,0,0
24469,50.0,7,0,1,0,224.0,1,0,0,7,8,157.0,3.0,,0,3,0
17807,34.0,1,1,1,0,671.0,1,0,0,29,8,146.0,2.0,,0,3,0
17109,47.0,7,1,1,0,386.0,1,0,0,23,8,71.0,4.0,,0,3,0
18925,42.0,1,1,0,0,444.0,1,0,0,1,0,199.0,1.0,,0,3,0
23769,46.0,9,1,1,0,1994.0,0,0,0,4,8,233.0,5.0,,0,3,1
31239,44.0,6,1,1,0,263.0,1,0,0,8,8,105.0,1.0,360.0,2,0,0
21466,29.0,1,2,1,0,5.0,0,0,0,16,0,165.0,2.0,182.0,3,1,0
12241,54.0,9,0,1,0,-371.0,0,0,0,22,5,246.0,4.0,,0,3,0
22702,50.0,9,2,1,0,540.0,1,0,0,17,0,89.0,1.0,,0,3,0
24539,38.0,1,2,1,0,1163.0,1,0,0,23,8,239.0,3.0,,0,3,0
9597,46.0,9,1,1,0,5102.0,0,0,0,23,11,192.0,1.0,,0,3,0
3043,31.0,8,1,2,0,389.0,1,0,0,26,8,40.0,3.0,,0,3,0
13013,47.0,4,1,2,0,1089.0,1,1,0,13,10,1234.0,2.0,,0,3,1
5194,48.0,4,0,1,0,7.0,1,0,0,17,9,269.0,1.0,,0,3,0
31218,48.0,0,2,1,0,310.0,1,0,0,11,8,298.0,5.0,,0,3,0
24432,30.0,7,1,1,0,1273.0,1,0,0,23,8,458.0,1.0,,0,3,0
602,31.0,1,1,1,0,3513.0,1,0,0,20,9,199.0,2.0,184.0,2,0,0
30693,54.0,6,1,0,0,4575.0,0,0,1,30,5,84.0,2.0,,0,3,0
25645,32.0,4,1,2,0,687.0,0,0,0,12,1,86.0,2.0,,0,3,0
894,45.0,4,1,2,0,2.0,0,0,0,18,9,175.0,2.0,,0,3,0
28358,25.0,0,2,0,0,28.0,1,0,0,18,8,297.0,2.0,,0,3,0
23086,,1,1,1,0,441.0,1,0,0,23,8,201.0,3.0,,0,3,0
31302,35.0,4,2,2,0,945.0,1,0,0,24,5,183.0,1.0,,0,3,0
25761,36.0,0,1,1,0,3189.0,1,0,0,13,8,510.0,1.0,,0,3,0
28572,28.0,9,2,1,0,311.0,1,0,0,13,8,218.0,1.0,,0,3,0
21684,39.0,4,1,1,0,3020.0,1,0,0,8,8,289.0,3.0,172.0,2,0,0
24430,50.0,9,2,1,0,1242.0,0,0,0,29,0,110.0,2.0,198.0,2,0,0
9764,28.0,8,2,2,0,463.0,0,0,0,26,8,384.0,1.0,,0,3,0
1401,31.0,7,1,1,0,928.0,0,1,0,24,5,148.0,2.0,,0,3,0
24397,25.0,8,2,1,0,851.0,1,0,0,28,8,679.0,2.0,,0,3,1
27286,28.0,1,2,1,0,301.0,1,0,0,25,5,212.0,1.0,,0,3,0
28264,56.0,5,1,1,0,3949.0,0,0,0,19,9,134.0,1.0,170.0,2,0,0
18720,45.0,9,2,1,0,56.0,1,0,0,11,6,88.0,19.0,,0,3,0
13090,46.0,10,0,0,0,756.0,0,0,0,30,8,490.0,4.0,,0,3,0
27121,46.0,4,0,2,0,1672.0,1,0,0,3,6,,1.0,,0,3,0
14871,47.0,3,0,0,0,2291.0,0,0,0,17,6,226.0,1.0,,0,3,0
6432,53.0,4,1,2,0,2579.0,0,0,0,17,9,412.0,1.0,,0,3,0
11421,33.0,1,0,1,0,717.0,1,0,0,6,8,193.0,1.0,344.0,2,1,0
29518,34.0,4,0,2,0,609.0,0,0,0,26,1,127.0,2.0,,0,3,0
9651,41.0,1,1,0,0,-87.0,0,1,0,23,5,176.0,4.0,,0,3,0
19172,58.0,5,0,1,0,2.0,0,0,0,17,6,455.0,5.0,,0,3,0
1576,37.0,4,0,2,0,14934.0,0,0,0,23,5,172.0,1.0,,0,3,0
26133,46.0,1,1,0,0,877.0,1,0,0,9,8,121.0,2.0,,0,3,0
16373,38.0,7,0,1,0,896.0,1,0,0,20,9,31.0,1.0,171.0,1,0,0
4872,42.0,0,2,2,0,1459.0,1,0,0,30,8,69.0,1.0,,0,3,0
27760,27.0,1,2,1,0,2360.0,1,0,0,28,8,226.0,1.0,,0,3,0
15579,36.0,4,0,2,0,632.0,1,0,0,8,8,292.0,2.0,343.0,1,1,0
28642,38.0,4,1,2,0,584.0,1,0,0,11,5,159.0,2.0,,0,3,0
21997,25.0,1,1,1,0,785.0,1,0,0,27,8,756.0,2.0,,0,3,0
19581,33.0,1,1,0,0,2201.0,0,0,0,21,9,405.0,2.0,172.0,2,0,0
18119,33.0,4,2,2,0,29.0,1,0,0,14,5,143.0,3.0,,0,3,0
121,28.0,7,1,1,0,100.0,0,0,0,16,5,74.0,2.0,,0,3,0
25437,42.0,4,2,1,0,834.0,1,0,0,12,8,615.0,3.0,,0,3,0
10180,46.0,1,1,1,0,1121.0,0,1,0,19,6,800.0,1.0,,0,3,0
16801,28.0,6,2,2,0,163.0,0,0,0,30,0,403.0,1.0,,0,3,1
28735,27.0,4,2,2,0,587.0,0,0,0,4,6,115.0,3.0,,0,3,0
31549,33.0,9,1,1,0,15483.0,0,0,0,14,0,468.0,1.0,,0,3,1
29127,32.0,1,2,1,0,19.0,1,0,0,29,8,203.0,9.0,,0,3,0
14322,28.0,0,2,1,0,191.0,0,0,1,2,3,279.0,1.0,,0,3,0
140,53.0,5,1,0,0,1945.0,0,0,0,2,7,233.0,2.0,123.0,5,0,1
29098,57.0,1,0,1,0,162.0,1,0,0,14,8,358.0,2.0,,0,3,0
29314,28.0,9,1,1,0,794.0,0,0,0,19,9,744.0,1.0,,0,3,0
25014,31.0,9,1,2,0,573.0,1,0,0,19,9,67.0,1.0,,0,3,0
30119,39.0,4,1,2,0,7253.0,1,0,0,20,0,421.0,2.0,,0,3,0
15650,39.0,1,1,1,0,-200.0,1,0,0,8,8,122.0,2.0,,0,3,0
6280,35.0,7,1,1,0,-359.0,1,0,1,31,5,17.0,33.0,,0,3,0
831,49.0,7,2,1,0,-3.0,1,1,0,5,8,350.0,1.0,,0,3,0
25188,37.0,1,1,1,0,601.0,1,0,0,23,8,777.0,2.0,,0,3,0
5659,36.0,7,2,1,0,310.0,1,0,0,14,5,623.0,3.0,,0,3,0
24727,39.0,4,1,2,0,52531.0,0,0,0,21,1,139.0,11.0,,0,3,0
9468,53.0,1,0,1,0,1908.0,1,1,0,7,0,220.0,1.0,253.0,2,0,0
2844,20.0,7,2,1,0,398.0,1,0,0,13,8,89.0,1.0,,0,3,0
16451,47.0,0,2,1,0,-55.0,0,0,0,17,6,123.0,1.0,,0,3,0
19483,44.0,0,2,2,0,468.0,1,0,0,6,0,497.0,1.0,,0,3,0
22549,56.0,5,1,1,0,5315.0,0,0,0,3,6,210.0,1.0,,0,3,1
20153,44.0,4,1,2,0,11754.0,0,0,0,7,1,336.0,2.0,,0,3,0
15364,29.0,1,1,1,0,486.0,1,0,0,8,8,173.0,1.0,,0,3,0
24801,29.0,1,1,1,0,602.0,1,0,0,16,6,166.0,2.0,,0,3,0
769,53.0,7,1,1,0,620.0,1,0,0,20,0,538.0,3.0,,0,3,0
25366,33.0,4,2,2,0,384.0,1,0,0,29,1,166.0,2.0,,0,3,0
28365,29.0,0,2,1,0,358.0,1,0,0,15,8,113.0,2.0,,0,3,0
2204,25.0,8,2,1,0,302.0,0,0,0,26,8,225.0,2.0,,0,3,1
3839,43.0,1,1,1,0,1144.0,1,0,0,22,10,675.0,1.0,,0,3,1
4563,50.0,1,1,0,0,5364.0,1,0,0,21,8,250.0,3.0,,0,3,0
26286,57.0,0,1,1,0,3928.0,0,0,0,11,10,135.0,3.0,363.0,1,0,0
23988,30.0,7,2,1,0,76.0,1,0,0,6,8,793.0,1.0,334.0,3,1,0
29753,24.0,0,1,1,0,710.0,1,1,0,6,6,1295.0,2.0,,0,3,1
27504,33.0,2,2,2,0,717.0,1,0,0,12,8,169.0,4.0,,0,3,0
11590,32.0,4,1,2,0,97.0,1,0,0,17,5,68.0,1.0,,0,3,0
13008,28.0,9,2,1,1,-1047.0,1,0,0,6,6,716.0,2.0,,0,3,1
14720,58.0,1,1,1,0,13713.0,0,0,1,7,5,118.0,6.0,,0,3,0
11551,45.0,1,1,1,0,239.0,1,1,0,14,8,348.0,2.0,,0,3,0
15934,56.0,0,1,1,0,130.0,0,0,1,29,5,142.0,8.0,,0,3,0
21788,30.0,8,2,2,0,3097.0,0,0,0,2,6,114.0,2.0,,0,3,0
10662,44.0,1,1,1,0,1311.0,1,0,0,30,8,153.0,3.0,,0,3,0
4382,42.0,7,1,1,0,2345.0,0,0,0,16,6,171.0,3.0,,0,3,0
12368,20.0,4,2,2,0,1000.0,1,0,0,30,7,110.0,2.0,,0,3,0
16859,40.0,1,1,0,0,942.0,1,0,0,29,8,232.0,3.0,,0,3,0
14847,34.0,3,2,1,0,1012.0,1,0,0,18,8,991.0,1.0,347.0,2,2,1
6262,36.0,0,0,2,0,191.0,1,0,0,29,4,54.0,1.0,,0,3,0
3415,28.0,0,1,1,0,-202.0,1,0,0,12,8,300.0,4.0,,0,3,0
13553,36.0,1,0,1,0,177.0,1,0,0,15,8,86.0,1.0,368.0,5,0,0
3995,26.0,1,2,1,0,384.0,0,0,0,3,6,854.0,1.0,,0,3,1
9185,32.0,1,2,2,0,1828.0,0,0,0,14,10,169.0,2.0,,0,3,0
22187,35.0,9,1,1,0,631.0,0,1,0,4,3,132.0,3.0,244.0,1,1,0
29994,32.0,8,2,2,0,700.0,0,0,0,28,4,398.0,1.0,,0,3,0
15666,54.0,0,1,1,0,3787.0,0,0,0,21,8,676.0,6.0,,0,3,0
16646,34.0,1,2,0,0,,1,0,0,28,5,,3.0,,0,3,0
10968,43.0,9,1,1,0,394.0,1,0,0,17,0,266.0,4.0,,0,3,0
17995,52.0,4,1,2,0,1595.0,0,0,0,19,9,369.0,2.0,,0,3,0
15371,34.0,1,1,0,0,,1,0,0,5,8,124.0,1.0,349.0,2,0,0
11807,28.0,1,2,1,0,155.0,1,0,0,9,8,26.0,1.0,,0,3,0
15009,53.0,4,1,1,0,-3.0,0,0,0,30,5,244.0,3.0,,0,3,0
20158,48.0,1,1,1,0,328.0,0,0,0,4,5,184.0,1.0,,0,3,0
12445,41.0,4,1,2,0,5496.0,1,0,0,19,1,401.0,6.0,,0,3,0
2427,45.0,1,1,0,0,-238.0,1,0,1,10,5,92.0,1.0,,0,3,0
5962,41.0,9,1,1,0,238.0,0,0,0,19,1,299.0,2.0,,0,3,0
28074,43.0,0,1,1,0,-147.0,1,0,0,23,8,1029.0,9.0,,0,3,0
8212,33.0,0,0,1,0,-218.0,0,1,0,31,5,106.0,4.0,,0,3,0
27460,44.0,4,1,1,0,-3.0,0,0,0,6,1,302.0,4.0,,0,3,0
3078,33.0,1,1,0,1,-746.0,1,0,0,8,8,204.0,1.0,,0,3,0
1656,31.0,1,1,0,0,-108.0,1,0,0,27,8,238.0,1.0,,0,3,0
20313,28.0,0,1,1,0,128.0,1,1,0,9,8,328.0,4.0,,0,3,0
26431,24.0,7,2,1,0,430.0,1,0,0,23,8,115.0,2.0,,0,3,0
4717,37.0,0,1,0,0,444.0,1,0,0,8,8,366.0,2.0,,0,3,0
28568,35.0,0,2,1,0,10044.0,1,0,0,20,9,85.0,2.0,184.0,1,1,0
28885,27.0,1,2,1,0,-163.0,1,0,0,4,6,378.0,1.0,,0,3,0
12510,29.0,0,1,1,0,-1045.0,1,0,0,20,6,149.0,2.0,,0,3,0
9314,27.0,4,2,2,0,116.0,1,0,0,28,8,124.0,2.0,,0,3,0
27040,37.0,7,1,1,0,648.0,0,0,0,9,6,228.0,2.0,,0,3,0
15611,58.0,5,1,0,0,3.0,0,0,0,27,1,77.0,23.0,,0,3,0
7831,49.0,0,1,1,0,-4.0,0,0,0,30,0,566.0,1.0,,0,3,1
24960,48.0,9,0,1,0,788.0,1,0,0,7,1,305.0,3.0,,0,3,0
22966,23.0,1,1,1,0,556.0,1,1,0,27,8,293.0,2.0,,0,3,0
12738,67.0,4,1,1,0,2146.0,1,0,0,26,8,135.0,2.0,90.0,11,2,1
10137,50.0,1,1,0,0,2215.0,1,0,0,15,8,131.0,1.0,,0,3,0
19132,42.0,1,1,0,0,903.0,1,0,0,9,6,195.0,1.0,,0,3,0
11784,26.0,4,2,2,0,220.0,1,0,0,5,8,856.0,1.0,,0,3,0
17202,34.0,4,2,2,0,6245.0,1,0,0,15,8,81.0,3.0,371.0,2,0,0
1720,42.0,1,1,1,0,-431.0,1,0,0,19,9,293.0,2.0,,0,3,0
31498,54.0,2,1,1,0,3.0,0,0,0,20,9,84.0,1.0,,0,3,0
22324,45.0,4,1,2,0,370.0,0,0,0,9,5,67.0,3.0,,0,3,0
2794,57.0,3,0,0,0,1193.0,0,0,0,13,1,141.0,1.0,,0,3,0
25803,30.0,4,1,2,0,-4.0,0,0,0,28,1,212.0,6.0,,0,3,0
22868,32.0,9,1,1,0,205.0,1,0,0,19,8,221.0,1.0,,0,3,0
26910,38.0,1,1,0,0,1137.0,1,0,0,27,8,53.0,1.0,,0,3,0
29741,29.0,0,1,2,0,-1.0,1,1,0,10,5,139.0,1.0,,0,3,0
13461,41.0,4,0,2,0,1048.0,0,0,0,12,6,108.0,3.0,,0,3,0
7665,28.0,9,2,2,0,377.0,1,0,0,14,8,62.0,1.0,350.0,1,1,0
13242,58.0,9,0,1,0,-308.0,1,0,0,14,5,48.0,4.0,,0,3,0
17992,25.0,1,1,1,0,534.0,1,0,0,9,3,267.0,5.0,252.0,2,0,0
9723,56.0,1,1,1,0,2556.0,0,0,0,20,6,13.0,6.0,,0,3,0
31361,26.0,4,2,2,0,-686.0,1,0,0,29,5,191.0,9.0,,0,3,0
18095,38.0,1,1,0,0,46.0,1,0,0,15,8,224.0,2.0,365.0,5,1,0
18906,43.0,9,1,1,0,0.0,0,0,0,4,1,230.0,1.0,,0,3,0
8328,45.0,9,1,1,0,-224.0,1,0,0,11,5,283.0,2.0,,0,3,0
29772,39.0,1,1,1,0,2683.0,0,0,0,20,6,38.0,12.0,,0,3,0
14061,59.0,1,1,0,0,61.0,1,0,0,15,8,168.0,4.0,,0,3,0
6376,28.0,1,2,1,0,1502.0,0,0,0,28,4,63.0,1.0,,0,3,0
23659,43.0,1,1,0,0,-3.0,1,0,1,5,8,408.0,2.0,350.0,1,0,0
7202,30.0,3,1,2,0,100.0,1,1,0,7,8,125.0,1.0,,0,3,0
7217,21.0,2,2,1,0,1131.0,1,0,0,18,8,82.0,3.0,,0,3,0
2608,32.0,1,2,1,0,6283.0,1,0,0,2,6,673.0,3.0,,0,3,0
4895,57.0,4,0,2,0,-4062.0,1,0,0,18,8,222.0,6.0,,0,3,0
5282,57.0,5,1,1,0,407.0,0,0,0,21,1,353.0,2.0,,0,3,0
1412,36.0,4,1,2,0,1699.0,1,0,0,6,6,113.0,2.0,,0,3,0
319,41.0,10,1,1,0,-408.0,1,0,0,9,8,138.0,2.0,,0,3,0
14579,30.0,0,0,1,0,681.0,0,0,1,29,4,236.0,4.0,,0,3,0
28901,32.0,4,2,2,0,-5.0,0,0,0,27,1,463.0,3.0,,0,3,0
20617,34.0,0,1,1,0,-204.0,1,0,0,2,3,102.0,1.0,,0,3,0
5726,40.0,0,1,1,0,-1.0,0,0,0,5,8,144.0,1.0,,0,3,0
13655,55.0,5,1,1,0,-109.0,1,1,0,12,1,610.0,2.0,,0,3,0
13871,,1,1,0,0,35.0,0,0,0,28,5,120.0,8.0,,0,3,0
611,34.0,1,2,1,0,324.0,0,0,0,6,11,242.0,1.0,145.0,2,1,1
10825,34.0,6,1,0,0,2084.0,1,0,0,21,9,262.0,7.0,,0,3,0
30753,54.0,5,1,1,0,156.0,0,1,0,4,5,108.0,2.0,,0,3,0
5803,40.0,3,1,1,0,72.0,0,0,0,16,6,19.0,1.0,,0,3,0
3360,55.0,9,1,0,0,282.0,0,0,0,22,5,81.0,9.0,,0,3,0
8669,36.0,9,1,1,0,-2.0,1,0,0,20,6,163.0,7.0,,0,3,0
24690,35.0,1,1,0,0,-324.0,1,1,0,9,5,146.0,4.0,,0,3,0
27594,38.0,4,1,1,0,1155.0,1,0,0,15,0,68.0,1.0,323.0,3,0,0
3689,29.0,0,1,1,0,313.0,1,0,0,17,0,274.0,1.0,,0,3,0
28531,29.0,6,1,2,0,1596.0,1,0,0,19,1,180.0,2.0,,0,3,0
22402,30.0,0,1,1,0,728.0,1,1,0,15,8,148.0,1.0,352.0,4,0,0
19052,49.0,1,1,0,0,55.0,1,0,0,6,8,206.0,3.0,,0,3,0
1508,33.0,2,1,1,0,1536.0,1,1,0,20,9,50.0,6.0,177.0,9,0,0
6869,38.0,1,1,1,0,-606.0,1,1,0,3,6,126.0,1.0,,0,3,0
11672,35.0,4,1,0,0,1402.0,1,0,0,2,3,110.0,1.0,,0,3,0
27458,43.0,1,1,0,0,690.0,0,1,0,19,6,196.0,1.0,,0,3,0
2252,42.0,1,1,1,0,210.0,1,0,0,8,8,0.0,2.0,,0,3,0
10718,24.0,4,2,2,0,216.0,0,0,0,30,0,463.0,1.0,,0,3,1
9896,31.0,9,2,1,0,118.0,0,0,0,26,1,190.0,6.0,,0,3,0
3781,43.0,0,2,1,0,-339.0,0,1,0,30,6,156.0,1.0,,0,3,0
10021,51.0,4,1,2,0,2962.0,1,0,0,20,9,99.0,1.0,,0,3,0
579,20.0,8,2,1,0,215.0,0,0,0,8,3,377.0,1.0,187.0,1,2,1
8104,55.0,3,1,0,0,284.0,0,0,1,13,1,117.0,4.0,,0,3,0
4856,40.0,1,1,1,0,561.0,1,1,0,20,0,298.0,2.0,,0,3,0
10747,34.0,1,1,1,0,196.0,1,0,0,9,8,387.0,2.0,,0,3,0
26352,45.0,9,2,1,0,1676.0,0,0,1,20,10,704.0,1.0,,0,3,1
18962,49.0,9,1,1,0,,0,0,0,16,6,156.0,5.0,,0,3,0
26102,47.0,4,1,0,0,793.0,0,0,0,9,6,27.0,5.0,,0,3,0
17509,43.0,4,1,0,0,69.0,0,0,0,2,3,175.0,2.0,,0,3,0
2127,57.0,5,0,1,0,-5.0,0,0,0,18,5,96.0,10.0,,0,3,0
26969,45.0,1,1,1,0,2058.0,1,0,0,6,1,143.0,2.0,,0,3,0
23973,45.0,1,1,1,0,985.0,1,0,0,9,5,412.0,1.0,,0,3,0
31072,41.0,1,1,0,0,640.0,1,0,0,14,8,187.0,1.0,,0,3,0
4133,42.0,7,1,1,0,2140.0,0,0,0,22,8,288.0,1.0,183.0,3,0,1
8079,49.0,9,2,1,0,4085.0,1,0,0,19,8,328.0,1.0,,0,3,0
28077,19.0,8,2,1,0,110.0,0,0,0,8,11,161.0,1.0,,0,3,1
8702,37.0,4,1,2,0,,1,0,0,16,0,461.0,1.0,330.0,1,0,0
2553,39.0,4,2,2,0,16957.0,1,0,0,27,8,153.0,2.0,,0,3,0
24840,36.0,9,1,1,0,261.0,0,0,0,29,1,315.0,4.0,,0,3,0
771,26.0,4,2,2,0,14008.0,1,0,0,23,5,148.0,1.0,,0,3,0
27099,25.0,4,2,2,0,1991.0,1,1,0,28,8,61.0,1.0,,0,3,0
28887,37.0,2,1,2,0,2647.0,1,0,0,20,8,271.0,1.0,,0,3,0
8068,32.0,7,0,1,0,-507.0,0,0,0,10,5,209.0,1.0,,0,3,0
11862,26.0,0,2,2,0,39.0,1,0,0,13,1,156.0,2.0,,0,3,0
29144,40.0,1,1,0,0,-183.0,1,0,0,15,8,283.0,3.0,,0,3,0
30627,57.0,4,1,2,0,7802.0,0,0,0,15,4,459.0,1.0,,0,3,1
2786,33.0,0,0,1,0,1225.0,1,0,0,3,9,183.0,1.0,,0,3,1
29867,59.0,4,1,2,0,141.0,1,1,0,6,1,89.0,4.0,,0,3,0
11464,48.0,1,0,0,0,-106.0,1,0,0,12,8,942.0,1.0,,0,3,0
18135,44.0,1,1,1,0,1726.0,0,0,0,26,0,113.0,3.0,192.0,4,1,0
16722,32.0,9,1,1,0,667.0,0,0,0,2,3,127.0,2.0,175.0,2,0,0
366,26.0,9,1,1,0,447.0,1,0,0,21,5,118.0,4.0,,0,3,0
5363,28.0,7,0,1,0,3.0,1,1,0,18,9,175.0,2.0,111.0,3,0,0
3503,32.0,1,2,1,0,22.0,0,0,0,9,8,412.0,1.0,,0,3,0
15744,53.0,7,1,1,0,474.0,0,1,0,21,5,72.0,4.0,,0,3,0
5466,42.0,10,1,0,1,-577.0,1,0,0,13,8,212.0,1.0,370.0,2,0,0
29309,34.0,1,1,1,0,109.0,1,0,0,8,8,51.0,,,0,3,0
